,0,0.1,0.2,0.3,0.4
0,0.9538888888888889,0.9583333333333334,0.9905555555555555,0.9994444444444445,0.9994444444444445
1,0.8742857142857143,0.8935714285714286,0.9785714285714285,0.9971428571428571,1.0
2,0.8964705882352941,0.9088235294117647,0.9747058823529412,0.971764705882353,0.9976470588235294
3,0.772,0.866,0.9553333333333334,0.9373333333333334,0.9873333333333333
4,0.2957142857142857,0.2057142857142857,0.9414285714285714,0.9985714285714286,1.0
5,0.9371428571428572,0.9166666666666666,0.9666666666666667,0.9909523809523809,0.9947619047619047
6,0.6553333333333333,0.606,0.936,0.974,1.0
7,0.9083333333333333,0.8716666666666667,0.9977777777777778,0.9983333333333333,1.0
8,0.6611538461538462,0.46923076923076923,0.9880769230769231,0.9688461538461538,0.9996153846153846
9,0.8335483870967741,0.8035483870967742,0.9741935483870968,1.0,1.0
10,0.1825,0.199,0.833,0.9965,1.0
11,0.9277777777777778,0.8794444444444445,0.9833333333333333,0.9755555555555555,0.9983333333333333
12,0.19708333333333333,0.18458333333333332,0.7925,0.7770833333333333,1.0
13,0.8891666666666667,0.795,0.9783333333333334,0.9216666666666666,1.0
14,0.9168421052631579,0.8021052631578948,0.9778947368421053,0.98,0.978421052631579
15,0.9121428571428571,0.8807142857142857,0.9821428571428571,0.9964285714285714,1.0
16,0.9745454545454545,0.9818181818181818,0.9981818181818182,0.9845454545454545,1.0
17,0.48541666666666666,0.46708333333333335,0.9916666666666667,0.9970833333333333,1.0
18,0.9461538461538461,0.95,0.9869230769230769,0.9961538461538462,1.0
19,0.96,0.97125,0.981875,0.9875,0.99625
20,0.9666666666666667,0.9633333333333334,0.9766666666666667,1.0,1.0
21,0.89625,0.888125,0.988125,0.998125,1.0
22,0.92625,0.903125,0.99625,1.0,1.0
23,0.9521052631578948,0.9273684210526316,0.9768421052631578,0.9742105263157895,0.9889473684210527
24,0.9285,0.893,0.962,0.996,1.0
25,0.9357142857142857,0.8578571428571429,0.8942857142857142,0.9471428571428572,1.0
26,0.9577777777777777,0.9455555555555556,0.9816666666666667,0.9894444444444445,1.0
27,0.9047058823529411,0.9211764705882353,0.9970588235294118,0.9788235294117648,0.9847058823529412
28,0.9175,0.8725,0.92875,0.939375,1.0
29,0.8484615384615385,0.8046153846153846,0.9584615384615385,0.9907692307692307,1.0
30,0.9492857142857143,0.8985714285714286,0.9942857142857143,1.0,1.0
31,0.8922222222222222,0.8577777777777778,0.99,0.9094444444444445,1.0
32,0.9335,0.8195,0.9775,0.9895,0.999
33,0.743125,0.681875,0.99,0.99375,1.0
34,0.8886363636363637,0.8727272727272727,0.9822727272727273,0.9913636363636363,1.0
35,0.9446428571428571,0.9346428571428571,0.9725,0.99,1.0
36,0.3219047619047619,0.28285714285714286,0.8919047619047619,0.9385714285714286,1.0
37,0.7878947368421053,0.7421052631578947,0.9452631578947368,0.9752631578947368,0.9957894736842106
38,0.9194444444444444,0.8733333333333333,0.9872222222222222,0.9533333333333334,0.9933333333333333
39,0.8657894736842106,0.9347368421052632,0.9847368421052631,0.9963157894736843,1.0
40,0.8746666666666667,0.8603333333333333,0.9896666666666667,0.9856666666666667,0.998
41,0.638095238095238,0.7633333333333333,0.93,0.9233333333333333,1.0
42,0.8461538461538461,0.813076923076923,0.9961538461538462,0.9907692307692307,1.0
43,0.649074074074074,0.6642592592592592,0.93,0.9742592592592593,1.0
44,0.9611764705882353,0.9564705882352941,0.9670588235294117,0.9947058823529412,1.0
45,0.9725,0.96,0.984375,0.975625,0.99875
46,0.9688235294117648,0.9505882352941176,0.9747058823529412,0.9976470588235294,1.0
47,0.9473684210526315,0.9557894736842105,0.9968421052631579,0.9815789473684211,1.0
48,0.9221428571428572,0.8985714285714286,0.995,0.9985714285714286,1.0
49,0.9277777777777778,0.9094444444444445,0.9994444444444445,0.9844444444444445,1.0
50,0.935,0.8778571428571429,0.9921428571428571,1.0,1.0
51,0.9611111111111111,0.9638888888888889,0.9872222222222222,0.9344444444444444,0.9811111111111112
52,0.9357142857142857,0.9495238095238095,0.9842857142857143,0.9676190476190476,1.0
53,0.9694117647058823,0.9611764705882353,0.9952941176470588,0.9947058823529412,1.0
54,0.96125,0.95875,0.99375,0.990625,1.0
55,0.9366666666666666,0.9393333333333334,0.9866666666666667,1.0,1.0
56,0.93,0.9030769230769231,0.9653846153846154,0.9853846153846154,1.0
57,0.96,0.9623529411764706,0.9852941176470589,0.9941176470588236,1.0
58,0.8264285714285714,0.8757142857142857,0.9721428571428572,0.9528571428571428,1.0
